BM25_TA,BM25_FT,COSINE_TA,COSINE_FT,PMRA_TA,PMRA_FT
0.092702598,0.157560832,0.184988165,0.600909812,0.321300721,0.189022017
0.096276445,0.21887129,0.372098283,0.75011119,0.374507431,0.20586647
1,1,1,1,1,1
0.090991993,0.277834765,0.128219192,0.43021492,0.270283461,0.166851124
0.183509021,0.265979217,0.38027366,0.772645968,0.432290941,0.285543397
0.018522983,0.093655839,0.001756571,0.703651525,0.142276215,0.29763015
0.088099841,0.304291451,0.304548324,0.723634348,0.325064822,0.391138134
0.069452808,0.293308497,0.213326093,0.286878794,0.287528581,0.212145938
0.078552655,0.215011252,0.396399785,0.755311469,0.355906205,0.234467765
0.09662379,0.215614352,0.41867856,0.77534583,0.423528468,0.302263606
0.113132471,0.242678732,0.060039134,0.759987545,0.259326338,0.44306844
0.195766032,0.094661739,0.184580434,0.71697955,0.367832123,0.27843232
0.092429047,0.16750679,0.156149738,0.268171006,0.29628135,0.192265363
0.152630626,0.258422656,0.19377825,0.588407635,0.315277251,0.204887027
0.218751237,0.134466596,0.329066545,0.766175956,0.408469816,0.29645935
0.149981955,0.145768047,0.352756419,0.71969381,0.363760758,0.16283656
0.089013959,0.164363295,0.135269944,0.774203922,0.28820378,0.424306011
0.008322856,0.151429601,0.000949431,0.763620634,0.161387674,0.259850355
0.10380327,0.186441562,0.186802594,0.715144437,0.281265915,0.198914312
0.087945878,0.141264669,0.091396249,0.440621646,0.231687532,0.088514893
0.132976864,0.138917571,0.219451143,0.778705043,0.334827286,0.342517203
0.243157147,0.093238469,0.121998324,0.781417218,0.345163733,0.475021611
0.063480617,0.240344092,0.271069942,0.359706885,0.237611412,0.14011677
0.170519324,0.170032835,0.366775781,0.667685068,0.410307188,0.244236831
0.13614599,0.244370123,0.337188077,0.727790242,0.334550568,0.278726779
0.259516653,0.494586466,0.441238695,0.807921185,0.513318607,0.378271723
0.132949761,0.177086501,0.084213434,0.775762509,0.280155845,0.375845961
0.22795183,0.152336886,0.251863598,0.761832675,0.388321543,0.393556348
0.143150198,0.11784426,0.347548155,0.787565409,0.389270361,0.645807763
0.112263155,0.145084467,0.066706463,0.736625063,0.254852534,0.236169645
0.163143393,0.184558332,0.382613276,0.66404668,0.404386526,0.179838004
0.174634574,0.1598285,0.10912456,0.783220511,0.307169971,0.466029074
0.207572091,0.34173086,0.274359672,0.80493185,0.417973727,0.536452646
0.155398284,0.142339519,0.403650026,0.767141176,0.413253675,0.422564385
0.109259994,0.338670372,0.019177051,0.762122088,0.206461737,0.23198478
0.10242257,0,0.350811977,0,0.285391908,3.5482E-12
0,0.182869318,0,0.620476529,0.157743291,0.320186374
0.227242622,0.088189789,0.112992362,0.707385946,0.334437057,0.268675866
0.071163394,0.242658075,0.116796823,0.699343891,0.199353676,0.159045024
0.16389224,0.138812547,0.320390195,0.794115851,0.371173197,0.449480933
0.195177254,0.105443032,0.355017604,0.57877208,0.437930919,0.187732376
0.195353423,0.10376175,0.330771155,0.762964022,0.4041475,0.401716569
0.159589567,0.147487967,0.099620467,0.511089362,0.300996612,0.251682387
0.123752721,0.120609858,0.352089177,0.775545139,0.384575763,0.274730737
0.057903484,0.153593359,0.005161737,0.778478333,0.161250459,0.303775756
0.096854296,0.284695989,0.399385187,0.759972747,0.36494752,0.23539333
0.164932179,0.286320231,0.348446763,0.674357265,0.356618198,0.193809623
0.072414312,0.194554569,0.204630126,0.252948119,0.25772409,0.197311123
0.067102937,0.168259378,0.093413795,0.721482866,0.278158088,0.221917377
0.090105739,0.089289846,0.27845118,0.506625009,0.594167386,0.233184198
0.008445673,0.03612629,0.001200213,0.000670842,0.3206962,1.97895E-08
0.129945024,0.201040372,0.267144335,0.477599137,0.47283601,0.196672877
0.347122541,0.324586474,0.847472345,0.744186429,0.597927483,0.690451305
0.201981875,0.26519845,0.209740499,0.530458129,0.550044013,0.426073531
0.078532308,0.092389915,0.235644995,0.43933475,0.404935065,0.160776316
0.088940286,0.146561886,0.085718284,0.171503297,0.390019825,0.135082851
0.092859151,0.18849555,0.222581562,0.37717301,0.507445871,0.162920732
0.122523726,0.228140305,0.152056913,0.269962536,0.468318303,0.247369358
0.073839107,0.096822967,0.113323352,0.225955298,0.337307657,0.116499707
0.135549153,0.19318402,0.139332843,0.382450358,0.543219093,0.130172491
0.142647502,0.185704597,0.169056395,0.311828791,0.451943754,0.162356141
0.125426485,0.16340785,0.164266941,0.434584126,0.439339741,0.233086691
0.316789331,0.293524506,0.214499446,0.520625565,0.636331767,0.383597479
0.221873269,0.292236244,0.306711136,0.503520832,0.630982287,0.221375121
0.080701972,0.255154767,0.128219192,0.43021492,0.398009718,0.242949724
1,1,1,1,1,1
0.093085479,0.144726185,0.195616549,0.497613673,0.525873918,0.301782709
0.008006822,0.081170955,0.001533618,0.456831828,0.294289852,0.297629302
0.098368941,0.227928801,0.199901266,0.472166023,0.489599126,0.419981128
0.216987646,0.340027314,0.183973015,0.841810082,0.511037682,0.890613981
0.099537457,0.229796501,0.261526866,0.587653893,0.540477606,0.456797767
0.164424606,0.284828945,0.276766185,0.563695319,0.636032312,0.537186622
0.126162244,0.251383372,0.042401606,0.517338411,0.418144427,0.476387795
0.192441611,0.09086482,0.12096587,0.466073169,0.491700213,0.278432349
0.269143905,0.34102408,0.160014913,0.221024942,0.540446717,0.316370458
0.071511904,0.194360058,0.121834901,0.379785624,0.443855813,0.201665002
0.174985221,0.112521983,0.213188886,0.499821044,0.520298313,0.312617944
0.125993509,0.164813864,0.23035828,0.528614374,0.467748558,0.164949632
0.249511484,0.191021918,0.17290817,0.60214875,0.575263064,0.909210076
0,0.126131789,0,0.496145225,0.336054057,0.259850362
0.072327115,0.16648967,0.120720913,0.464739079,0.416999852,0.198914412
0.063824944,0.117125815,0.053695448,0.28501912,0.368760952,0.090935107
0.115782667,0.127873474,0.140985406,0.506368961,0.49438681,0.34251722
0.214482206,0.081583285,0.079744963,0.507652751,0.476365837,0.475021622
0.197770197,0.290572014,0.289166238,0.52911876,0.489188693,0.432262721
0.132904973,0.143123161,0.238501106,0.433877543,0.525518601,0.244236874
0.143216465,0.190538364,0.221496136,0.47387607,0.481374456,0.278797147
0.142302958,0.327922935,0.156139125,0.513278995,0.510603052,0.272149861
0.149364419,0.138325974,0.057159917,0.504094255,0.44037257,0.375845968
0.164245459,0.107250815,0.163203996,0.494185552,0.488077292,0.393556364
0.141437401,0.0829558,0.227832476,0.511888899,0.519261349,0.64580777
0.116040721,0.137877569,0.044073974,0.478509346,0.408173126,0.236169652
0.121423409,0.157037922,0.249810608,0.43098078,0.515491416,0.179838018
0.148865645,0.138549846,0.071635095,0.509688451,0.459401736,0.466029086
0.096249429,0.131032126,0.156411687,0.451301538,0.527365482,0.200146845
0.133582366,0.137623623,0.263407995,0.497979192,0.533796728,0.422564402
0.059133886,0.229480617,0.002571072,0.504414515,0.358644026,0.232090859
0.077409058,0,0.229242153,0,0.407131376,1.7526E-08
0.02754701,0.194097128,0.004097123,0.454638197,0.353883883,0.337196272
0.1979041,0.080123238,0.07357553,0.459760566,0.471095873,0.268676146
0.059105061,0.251430561,0.07647144,0.472419771,0.320185922,0.159053242
0.177490411,0.141480249,0.210385507,0.516691979,0.489829612,0.449481082
0.175720937,0.089724408,0.232201125,0.375386281,0.52986739,0.187732399
0.178818519,0.08558128,0.216406941,0.495448332,0.49002257,0.401715661
0.135549709,0.129015015,0.06464562,0.330396018,0.461294592,0.251707957
0.097692307,0.116719733,0.229412795,0.504705698,0.529387384,0.274730859
0.039520423,0.127089415,0.001456673,0.505958942,0.319307649,0.303775998
0.145641762,0.268665737,0.264816987,0.610343343,0.540081445,0.426522711
0.134527091,0.264048492,0.225153743,0.438493434,0.470643645,0.194506502
0.070095224,0.212687222,0.136236769,0.164692698,0.405945888,0.19731115
0.077023923,0.1964417,0.062403052,0.471115843,0.498254978,0.243391359
0.108235563,0.085515467,0.636989024,0.904922084,0.601694142,0.234261706
0.0267491,0.049930661,0.004817976,0.002265605,0.325327479,0.001176651
0.104104122,0.109155365,0.609516105,0.850791369,0.468386391,0.195480425
0.117774989,0.11119788,0.257856922,0.635847557,0.354570847,0.218706457
0.132876794,0.10127131,0.383848365,0.748739124,0.503792548,0.22580296
0.123166043,0.124114444,0.543718321,0.788701327,0.424092566,0.202245768
0.064124591,0.075740595,0.193318553,0.304408144,0.386209764,0.134020218
0.079680677,0.15870366,0.500348436,0.67505553,0.506803704,0.171538663
0.082943301,0.073101202,0.254991917,0.320024036,0.424935558,0.117837505
0.103257838,0.165342083,0.266414645,0.405279516,0.352774179,0.117756222
0.13471437,0.106671536,0.296110835,0.680286696,0.538349301,0.168989585
0.149907954,0.112872062,0.378178027,0.556686666,0.450027257,0.170276099
0.109043388,0.091337709,0.337278513,0.751574971,0.432286361,0.247023301
0.115704967,0.083072435,0.280377892,0.69570494,0.524588875,0.196383922
0.094621029,0.109384343,0.553802219,0.870586116,0.552761888,0.269959023
0.192881349,0.154025161,0.38027366,0.772645968,0.451093065,0.246490031
0.12572208,0.117070719,0.195616549,0.497613673,0.427013334,0.179080241
1,1,1,1,1,1
0,0.070649445,0,0.818299983,0.291294181,0.298046361
0.09002911,0.085027454,0.457382119,0.832892814,0.496279008,0.418415846
0.07175118,0.102092317,0.319435827,0.328872591,0.458734189,0.22720164
0.084252042,0.076628578,0.593908596,0.872555519,0.532892013,0.249715721
0.103394126,0.097512109,0.628227862,0.89761216,0.621787725,0.324048925
0.128535668,0.10859833,0.096254557,0.880844269,0.420313757,0.474812668
0.159644703,0.053683135,0.272975101,0.834604074,0.480020933,0.280922525
0.12806011,0.120508735,0.240494449,0.310704546,0.451263949,0.194301583
0.107978894,0.095784325,0.279387361,0.67619168,0.449323994,0.202042167
0.145163323,0.067708154,0.485432153,0.889411612,0.514617116,0.312757486
0.125624988,0.094479912,0.526846083,0.836666743,0.471335598,0.216623026
0.148550325,0.054836313,0.207304972,0.896737524,0.478648837,0.424574301
0,0.082114544,0,0.886073975,0.336054057,0.260217184
0.119667081,0.088810043,0.286717195,0.829871696,0.434710224,0.199493087
0.087146813,0.088639872,0.124105712,0.508288669,0.372583228,0.089019684
0.140332418,0.078383422,0.347097742,0.905686633,0.512832146,0.345430753
0.220023244,0.056011462,0.184094323,0.906966749,0.479190395,0.478294908
0.101979842,0.104919337,0.410538866,0.414894652,0.395564503,0.142057347
0.164248515,0.070168977,0.558990061,0.777277939,0.549080298,0.246560242
0.133333453,0.11716314,0.506997307,0.844847006,0.483665438,0.284999066
0.140949579,0.166933141,0.352153826,0.88731598,0.513215642,0.271597775
0.134262026,0.075698998,0.130210468,0.899000062,0.43312045,0.376142413
0.188222049,0.07033181,0.382390245,0.884095782,0.506304797,0.396824037
0.177874195,0.053697335,0.524184976,0.914936181,0.535471738,0.650847492
0.115265686,0.051344353,0.103206705,0.854272266,0.411907851,0.23652268
0.196697988,0.084859122,0.583279544,0.772010198,0.548407295,0.181664311
0.15598218,0.058067667,0.168260543,0.909630496,0.46703067,0.469894576
0.186723183,0.172567753,0.429067313,0.818471543,0.580641615,0.21105318
0.141627367,0.077327612,0.603777769,0.890416878,0.539621375,0.425026967
0.047940365,0.089092027,0.011644171,0.87962054,0.369351354,0.23244296
0.089869948,0,0.525017794,0,0.412511581,0.000939617
0.019803256,0.09709788,0.007497182,0.722361575,0.35104626,0.323650446
0.164176247,0.049244082,0.162399581,0.822407301,0.455657062,0.270021476
0.081560402,0.119869134,0.177004167,0.811090635,0.325033934,0.159444576
0.111838213,0.050243781,0.475512621,0.921285472,0.479830538,0.449875882
0.193307025,0.07449909,0.531608718,0.671349215,0.538659455,0.189725279
0.227171238,0.061691503,0.497014804,0.885465807,0.511102655,0.403012242
0.150420503,0.074530174,0.150995317,0.589735958,0.470956212,0.253918853
0.123395176,0.07524087,0.539981015,0.898522629,0.551641508,0.275147027
0,0.069853064,0,0.903674732,0.304889484,0.306494281
0.102285035,0.120024694,0.598604052,0.878526958,0.525599868,0.252296213
0.163776948,0.121499054,0.515249068,0.778433214,0.483753184,0.242841028
0.085594676,0.200046014,0.306746521,0.294068799,0.403175166,0.198249709
0.053199527,0.055882491,0.138192716,0.831876898,0.489785804,0.280130572
0.018042454,0.218850227,0.000549477,0.840454798,0.661191789,0.233210019
0.07577659,0.26998007,0.042876988,0.023499377,0.567122042,0.007092773
0.124493978,0.347665991,0.013910573,0.79366912,0.528954004,0.194710602
0.006324114,0.124643118,0.000157138,0.588656754,0.42526138,0.218247615
0,0.106756511,0,0.690147209,0.558240141,0.198567744
0,0.238361027,0,0.732045709,0.462051655,0.160787108
0.063767917,0.279285215,0.027523522,0.291024521,0.504741918,0.136542307
0.020637877,0.103157418,0.004918353,0.627304888,0.613581897,0.163410334
0.042916339,0.181094153,0.016240589,0.303062459,0.547062084,0.118528083
0.018309117,0.162715755,0.001142125,0.378677975,0.409296595,0.122280551
0.024407617,0.070563761,0.004166795,0.625224887,0.641498788,0.123364242
0.061737745,0.145884089,0.01578933,0.515166862,0.527653077,0.161003782
0.005862373,0.123021019,0.000283164,0.695698829,0.513195961,0.216125232
0.020625516,0.0596225,0.004939199,0.644170601,0.642946097,0.18089612
0.006219165,0.102933471,0.000531283,0.796556393,0.652071608,0.147581845
0.027657085,0.092519477,0.001756571,0.703651525,0.482324328,0.174168096
0.01894854,0.083611145,0.001533618,0.456831828,0.491038777,0.11961364
0,0.115494829,0,0.818299983,0.616230394,0.202031832
1,1,1,1,1,1
0.031472922,0.094344367,0.004276875,0.769773474,0.584888126,0.28363001
0.041756476,0.090426648,0.00305689,0.302171363,0.571794855,0.153674114
0.039776623,0.070491762,0.00228935,0.809973401,0.627497971,0.175734955
0,0.070294857,0,0.830064663,0.678302857,0.216759929
0,0.103956923,0,0.812946375,0.494814499,0.317916959
0,0.274733443,0,0.784516225,0.471837239,0.278453357
0.009835267,0.049060461,0.000675147,0.285337315,0.51278708,0.189135815
0.005809732,0.115575574,0.000199486,0.62805342,0.536256644,0.201664245
0,0.12332567,0,0.823271591,0.484577408,0.235743059
0,0.190791184,0,0.78143157,0.441280727,0.16052314
0,0.1623862,0,0.833211882,0.563056717,0.42430615
0.023775249,0.246219972,0.008611521,0.824293119,0.568991243,0.259850588
0.049361967,0.18174591,0.010834785,0.781464974,0.512314815,0.198925404
0.044384497,0.151461035,0.018950574,0.471869014,0.524287863,0.088510059
0.015348322,0.23621072,0.003725137,0.843724338,0.594559007,0.342521538
0,0.237975476,0,0.847849105,0.494375793,0.475059908
0.005021881,0.079421619,0.000391077,0.382243103,0.486611545,0.134280066
0,0.213290553,0,0.733276664,0.502109385,0.24424714
0.021386,0.114956546,0.001487615,0.77958641,0.509694393,0.278462623
0,0.096153535,0,0.811902433,0.599814572,0.181432284
0.065421803,0.199058956,0.030998905,0.837624132,0.556950242,0.375858877
0,0.225119171,0,0.824380918,0.467026172,0.393565948
0,0.189525777,0,0.852747215,0.49214177,0.64581523
0,0.203934963,0,0.795621323,0.52014586,0.23616999
0,0.15402493,0,0.717531159,0.483530341,0.179841302
0,0.247349872,0,0.848571562,0.548612903,0.466042044
0,0.149247552,0,0.748429833,0.610336271,0.200134943
0,0.217104929,0,0.834905828,0.507698538,0.422579929
0.01616111,0.076882444,0.000932559,0.813026237,0.574295182,0.23165394
0.355653629,0.941754647,0.323037101,0.127168226,0.630896588,0.000333088
0,0.104060087,0,0.661752581,0.550929222,0.319650885
0,0.175639756,0,0.766465784,0.505481533,0.268702855
0.010556993,0.118074949,0.000269243,0.751194798,0.414525033,0.15901536
0,0.125092369,0,0.856610322,0.483303186,0.449482703
0,0.194424072,0,0.627855566,0.434920504,0.187758457
0,0.080425166,0,0.820621673,0.399444209,0.401716781
0,0.099425064,0,0.548149418,0.570330629,0.251690201
0,0.146584764,0,0.8363819,0.56825292,0.27474243
0,0.149342554,0,0.841955651,0.503968271,0.304209733
0.017958531,0.103402955,0.005191174,0.810183561,0.571903474,0.169531499
0,0.113965201,0,0.71640995,0.494310965,0.191258321
0.229530094,0.791030076,0.112624938,0.417647555,0.57166176,0.394627677
0.034003968,0.073037819,0.006004357,0.765174843,0.714413302,0.161433963
0.083869171,0.092197758,0.659235047,0.852195982,0.540731806,0.233184181
0,0.026566733,0,0.001012915,0.272298968,4.81086E-09
0.115197061,0.193432984,0.635223307,0.805708235,0.432483295,0.195379524
0.088714077,0.219334913,0.264699159,0.6017566,0.316991527,0.219505324
0.108242831,0.259947593,0.392093014,0.708609338,0.445397455,0.199126537
0.098618922,0.107646433,0.561079656,0.739391698,0.376240167,0.160776314
0.078527662,0.151526615,0.201636382,0.289554249,0.352823153,0.133760652
0.057117658,0.178336517,0.516119643,0.638334152,0.449021122,0.162662398
0.094877552,0.144233179,0.26630002,0.30421105,0.387660638,0.117549349
0.075380515,0.100526936,0.269850727,0.380208321,0.308921912,0.116499689
0.095847356,0.157611125,0.297804677,0.640377074,0.472947678,0.129894249
0.094768963,0.169111315,0.380197578,0.521907333,0.390781545,0.162135392
0.064362648,0.088426321,0.339931891,0.698989077,0.376056969,0.219877731
0.071213116,0.177563052,0.284302618,0.658169634,0.45425571,0.194922839
0.093954172,0.245205068,0.57579918,0.825751471,0.502175137,0.21841977
0.094900625,0.336752628,0.304548324,0.723634348,0.365893236,0.240184668
0.105234474,0.277375995,0.199901266,0.472166023,0.375915654,0.177116045
0.076959267,0.136081707,0.457382119,0.832892814,0.472463104,0.297767818
0.02440053,0.104425405,0.004276875,0.769773474,0.257904055,0.297629342
1,1,1,1,1,1
0.092343487,0.230195736,0.332676197,0.313798881,0.416904184,0.225861061
0.11753554,0.179754669,0.622788599,0.825239891,0.508130018,0.248664776
0.116653325,0.22017127,0.653234147,0.849436266,0.568816878,0.320971888
0.146813041,0.245183605,0.096686241,0.834712338,0.376530762,0.470001292
0.169746984,0.106083394,0.284457526,0.784723913,0.451036363,0.278432363
0.105981649,0.155250702,0.243531591,0.29328174,0.407327854,0.19356158
0.095763478,0.18780052,0.288748845,0.63982514,0.407213093,0.201664959
0.2284149,0.129042887,0.51395693,0.839269966,0.517421086,0.309696585
0.139764603,0.108523477,0.548994221,0.784334932,0.446923197,0.159860114
0.129846647,0.208290128,0.218024532,0.848891464,0.423070646,0.424306913
0,0.143418369,0,0.83502728,0.288460734,0.259850357
0.099454823,0.138178676,0.283594998,0.781838247,0.378818997,0.198914228
0.072530179,0.122058692,0.125238353,0.478414314,0.326795958,0.089156466
0.108787078,0.160552954,0.335352734,0.85302904,0.451261074,0.342517209
0.221875264,0.115465281,0.190941186,0.855679617,0.44628192,0.475021661
0.060238785,0.204484047,0.422342435,0.394109805,0.343787861,0.142154909
0.139500198,0.153813655,0.565331749,0.730647745,0.496514218,0.244236858
0.125422933,0.179800582,0.52238485,0.796836763,0.438064272,0.278784103
0.138375714,0.28482147,0.369389996,0.834767629,0.477475524,0.268512353
0.130140026,0.165713664,0.130686868,0.847895886,0.388906057,0.375845964
0.228953893,0.147107907,0.388277911,0.831473679,0.481109459,0.393556251
0.11583876,0.132092689,0.540249027,0.861745291,0.479929791,0.645807767
0.119011358,0.167260226,0.103881583,0.805226058,0.369368151,0.236169647
0.140624865,0.186587091,0.595648639,0.726385633,0.494083553,0.179838253
0.134122232,0.172089156,0.163337918,0.857599972,0.410786774,0.466029078
0.144430188,0.186041821,0.376822949,0.761885684,0.500406065,0.200137872
0.133193632,0.166328444,0.628180503,0.838336653,0.504963747,0.422564388
0.128636121,0.396982103,0.024783826,0.849764858,0.3437756,0.23210955
0.09948538,0,0.54759975,0,0.381134189,4.34352E-09
0.035398258,0.162128124,0.00610355,0.680677656,0.298794953,0.321565547
0.174565283,0.100840139,0.169230757,0.774291365,0.421160131,0.268675872
0.077350606,0.260516439,0.182737771,0.76754864,0.29157005,0.159051484
0.1339674,0.171014153,0.495176419,0.869751216,0.451008564,0.449487685
0.191052415,0.12886418,0.553462027,0.634386339,0.51439432,0.18775434
0.194420257,0.087091478,0.515815864,0.83494851,0.476087435,0.404375059
0.13515525,0.110027718,0.151450121,0.555500711,0.418292493,0.251783108
0.129737412,0.126155202,0.546744139,0.847912305,0.50032646,0.274730856
0,0.142191909,0,0.851926163,0.261709812,0.303787724
0.221813971,0.303774764,0.635751135,0.83546387,0.528501142,0.250872352
0.122706954,0.212407779,0.527220871,0.73414763,0.42551777,0.194357598
0.07879077,0.19020901,0.319277204,0.276495203,0.365802216,0.197311128
0.098744577,0.234444584,0.157276584,0.795885442,0.452001852,0.23834412
0.141584046,0.11991171,0.463127301,0.334682547,0.49604669,0.2331842
0.010574232,0.053585547,0.000358849,0.003137098,0.207424317,1.95934E-07
0.155927319,0.241301962,0.443417694,0.318793995,0.392861379,0.212740805
0.411243403,0.429487347,0.35611911,0.739015449,0.498361902,0.726202766
0.107046263,0.216515798,0.274243061,0.279353288,0.386071954,0.199120855
0.092621874,0.124168484,0.390996989,0.290712945,0.322215508,0.16077678
0.127196675,0.194060822,0.152701104,0.11523648,0.310624048,0.150260621
0.148748863,0.2131025,0.374909571,0.252388356,0.407689693,0.16541913
0.329901902,0.292257594,0.372863185,0.238970801,0.504390369,0.265882678
0.091959665,0.11020859,0.188969429,0.149374723,0.264662,0.116500004
0.115781444,0.242696886,0.214709941,0.255020664,0.407487317,0.129982867
0.16558171,0.217282798,0.275300109,0.20744731,0.361688752,0.164149309
0.42287118,0.238568421,0.40247419,0.302038067,0.538216836,0.232800643
0.397036199,0.258410332,0.589137518,0.318253491,0.630486295,0.276056798
0.494458911,0.410281574,0.737839366,0.34216395,0.802486085,0.218678456
0.099170471,0.301298794,0.213326093,0.286878794,0.309241181,0.240438973
0.2633368,0.454944286,0.183973015,0.841810082,0.384444262,0.693217243
0.080100689,0.173967698,0.319435827,0.328872591,0.405602311,0.298207872
0.054149305,0.100562295,0.00305689,0.302171363,0.208184613,0.29762933
0.128580846,0.22831705,0.332676197,0.313798881,0.396112955,0.416862742
1,1,1,1,1,1
0.110019884,0.18600757,0.433052161,0.325499591,0.428117997,0.300307397
0.105395664,0.18824107,0.456055761,0.334737212,0.500134766,0.331481868
0.133843966,0.22627367,0.068659123,0.327717913,0.328436755,0.470553565
0.167858895,0.122173139,0.198232697,0.31219203,0.398883804,0.278436982
0.629726501,0.357215482,0.825682225,0.13369746,0.837363483,0.215212051
0.082498574,0.218727514,0.201168299,0.251953913,0.343969657,0.20166497
0.171634547,0.147931252,0.35331695,0.330529657,0.439518731,0.309786484
0.497769717,0.208722716,0.447960804,0.391523643,0.616225424,0.16498733
0.154878555,0.161151878,0.151214905,0.33306374,0.375952908,0.424306127
0.007123245,0.130722255,0.000258165,0.327710332,0.218761779,0.25985036
0.090321477,0.166231489,0.199646723,0.3080585,0.3269902,0.198916621
0.084494245,0.156719611,0.088510394,0.190072093,0.273774729,0.110383335
0.11042233,0.132893862,0.234271326,0.334351282,0.384262157,0.342517217
0.187083998,0.076009611,0.12895109,0.335254795,0.373158764,0.475021621
0.422692006,0.402986154,0.776231006,0.551090893,0.635367345,0.45475259
0.129504971,0.137753257,0.393779911,0.286714284,0.439729963,0.244237678
0.138307833,0.219962713,0.364547787,0.314702138,0.383270023,0.27878508
0.10948412,0.317720006,0.23879691,0.331613574,0.403739437,0.268807432
0.148719627,0.147248762,0.092363753,0.332960067,0.334499817,0.37584597
0.160043698,0.087853847,0.267849861,0.326482684,0.406102341,0.393559792
0.135442512,0.103698818,0.377464296,0.338014868,0.438623101,0.645807769
0.121001411,0.142655101,0.072697329,0.315777049,0.307142144,0.236169651
0.152918148,0.138690554,0.415475902,0.284501127,0.444903362,0.17983802
0.165654335,0.155160235,0.115440084,0.340797516,0.357781509,0.466055288
0.131545722,0.202701568,0.260062166,0.299644584,0.421054223,0.200254829
0.116518399,0.119354914,0.436652379,0.32904056,0.444728219,0.422564393
0.064610037,0.261843354,0.003939321,0.328834847,0.238853734,0.232206885
0.082471705,0,0.380709583,0,0.324650805,1.3622E-08
0.019584065,0.180968251,0.004032892,0.269134835,0.236506132,0.371114692
0.1726236,0.077899971,0.117933492,0.303586766,0.362728931,0.2686759
0.0577237,0.245900393,0.126792901,0.302890237,0.240063104,0.15905161
0.101572666,0.141016689,0.343735714,0.341101228,0.389849162,0.449481058
0.23596879,0.117157269,0.390069469,0.254020293,0.496106903,0.252983554
0.192257728,0.075563975,0.359461643,0.327258316,0.435825782,0.404408803
0.129489446,0.108627954,0.105683815,0.217952518,0.34834418,0.251897823
0.131449622,0.114082927,0.382157666,0.33336923,0.451169276,0.274731857
0,0.101910418,0,0.334951696,0.196926003,0.303777027
0.16751147,0.273655111,0.439642346,0.329838276,0.457923887,0.286789186
0.150602838,0.259517757,0.368704114,0.29084999,0.387894064,0.194508782
0.077694159,0.191101065,0.223640948,0.10857521,0.314228402,0.197311138
0.115357869,0.178788541,0.105204533,0.311030697,0.376867034,0.28375773
0.083938006,0.06366348,0.859877648,0.894299529,0.627130681,0.233225527
0.01079288,0.017102363,0.000335935,0.000573652,0.351490035,3.94524E-05
0.135536436,0.132138389,0.828167488,0.842179384,0.504951642,0.215994364
0.088732967,0.145703099,0.348285017,0.630886905,0.381955922,0.265986091
0.093186659,0.201035825,0.510680249,0.79298134,0.518205942,0.426001432
0.086648372,0.079039557,0.731686929,0.775422484,0.436057268,0.160806423
0.090263078,0.115513856,0.264328653,0.303454392,0.421595179,0.15346555
0.061341629,0.11770012,0.673472938,0.664237798,0.532404416,0.16889826
0.097372172,0.122052462,0.34742669,0.319180141,0.463784129,0.141630214
0.06708535,0.064628575,0.351817629,0.398736254,0.363518433,0.116526857
0.09300426,0.09553475,0.389252979,0.669011448,0.564836405,0.129218301
0.10675656,0.128268157,0.498044969,0.547447252,0.46758769,0.164995093
0.061443998,0.064941322,0.443161767,0.732243816,0.445560107,0.218898153
0.122346445,0.157400731,0.381250377,0.740801289,0.570274298,0.399675445
0.092234094,0.135972878,0.750494079,0.856248563,0.592950361,0.210066479
0.070255294,0.155959254,0.396399785,0.755311469,0.428841919,0.232392156
0.107052696,0.195489373,0.261526866,0.587653893,0.44803155,0.310930995
0.087377127,0.092549287,0.593908596,0.872555519,0.556627098,0.286505115
0.034106881,0.069729459,0.00228935,0.809973401,0.331203827,0.297644609
0.128828125,0.124181405,0.622788599,0.825239891,0.54862546,0.401348747
0.096864499,0.140096151,0.433052161,0.325499591,0.498706526,0.262620615
1,1,1,1,1,1
0.236272865,0.325386414,0.883349103,0.938805195,0.767916009,0.612510683
0.134076291,0.174593735,0.122778652,0.886924791,0.43759912,0.498115675
0.177332473,0.078626603,0.37114843,0.821974415,0.511209159,0.278450421
0.11791904,0.120463795,0.3191535,0.323182421,0.484570912,0.33802508
0.1039528,0.133907515,0.378307961,0.668030564,0.486272928,0.201679948
0.176876112,0.101599941,0.66076229,0.878236941,0.550600772,0.300825831
0.157440353,0.093090804,0.71691031,0.822559882,0.505259971,0.159878205
0.133204237,0.137616733,0.277847254,0.938349045,0.500978687,0.909211288
0,0.127056999,0,0.875958742,0.370255378,0.259864858
0.103725997,0.112084608,0.370798487,0.819176524,0.453715873,0.198934757
0.088180142,0.096303518,0.165563402,0.50355301,0.40553173,0.114453234
0.146062724,0.103942241,0.439738218,0.894813738,0.542629233,0.342601747
0.197642597,0.09117804,0.241433404,0.896529989,0.494566588,0.475040579
0.063776452,0.126528397,0.551189379,0.410839565,0.4123812,0.170853167
0.14675987,0.125021231,0.737582331,0.765775509,0.560252954,0.244258851
0.125078627,0.14293542,0.681210703,0.83368899,0.508351318,0.278759788
0.097202257,0.170431855,0.439763367,0.878855692,0.534714214,0.258246745
0.18988839,0.10060438,0.175348014,0.889865653,0.482890788,0.37586137
0.169076203,0.10325507,0.501491717,0.874300918,0.516345581,0.393576517
0.12101525,0.085448674,0.704894615,0.904138592,0.542263623,0.645838253
